customer_id,customer_name,gender,birth_year,city,province,join_date,membership
C21407,Dewi Kusuma,Wanita,1999,Semarang,Jawa Tengah,2023-11-19,Gold
C21408,Yoga Rahayu,Wanita,1988,Jakarta Selatan,DKI Jakarta,2022-07-05,Basic
C21409,Teguh Halim,,1972,TANGSEL,Banten,2024-09-06,
C21410,Putri Halim,,1976,Palembang,Sumatera Selatan,2023-03-21,Basic
C21411,Budi Hidayat,Wanita,1971,Bogor,Jawa Barat,2023-04-04,Basic
C21412,Agus Halim,Wanita,1983,Medan,Sumatera Utara,2023-10-03,Basic
C21413,Budi Pratama,Wanita,1977,Jakarta Barat,DKI Jakarta,2023-06-06,Basic
C21414,Wahyu Wijaya,Wanita,1986,Tangerang,Banten,2022-08-16,Silver
C21415,Galih Santoso,Pria,1974,Surabaya,Jawa Timur,2023-06-11,Silver
C21416,Galih Nugroho,Pria,1973,Tangerang Selatan,Banten,2022-04-18,Basic
C21417,Rizky Wijaya,Wanita,1972,Depok,Jawa Barat,2023-11-22,Silver
C21418,Anisa Firmansyah,Pria,1986,Jakarta Barat,DKI Jakarta,2024-04-17,Basic
C21419,Rizky Setiawan,,1988,Jakarta Barat,DKI Jakarta,2023-06-25,Basic
C21420,Putri Santoso,Pria,2003,Jakarta Barat,DKI Jakarta,2022-02-06,Basic
C21421,Siti Wijaya,Wanita,2001,Yogyakarta,DI Yogyakarta,2024-07-24,Silver
C21422,Budi Kusuma,Pria,1991,Depok,Jawa Barat,2024-02-14,Basic
C21423,Iqbal Wijaya,Wanita,1974,Yogyakarta,DI Yogyakarta,2023-12-14,Basic
C21424,Anisa Halim,Pria,1993,Semarang,Jawa Tengah,2023-05-04,Basic
C21425,Ayu Halim,Pria,1985,Bandung,Jawa Barat,2022-02-02,Basic
C21426,Rani Nugroho,Wanita,1988,Medan,Sumatera Utara,2024-07-02,Silver
C21427,Bayu Saputra,Wanita,1974,Surabaya,Jawa Timur,2023-02-01,Basic
C21428,Anisa Saputra,Wanita,2003,Bekasi,Jawa Barat,2023-02-04,
C21429,Iqbal Pratama,Wanita,1972,Tangerang Selatan,Banten,2023-12-22,Basic
C21430,Rizky Pratama,Pria,1983,Denpasar,Bali,2022-06-26,Basic
C21431,Siti Utami,Pria,2003,Medan,Sumatera Utara,2022-07-13,Silver
C21432,Agus Wijaya,Pria,2001,Surabaya,Jawa Timur,2023-04-16,Gold
C21433,Teguh Saputra,Pria,1984,Depok,Jawa Barat,2023-06-16,
C21434,Hendra Ramadhan,Wanita,1977,Denpasar,Bali,2022-10-11,Basic
C21435,Wahyu Santoso,Pria,1979,Malang,Jawa Timur,2022-10-10,Basic
C21436,Wahyu Santoso,Wanita,1989,Medan,Sumatera Utara,2022-05-07,Basic
C21437,Dimas Wijaya,Pria,1983,Denpasar,Bali,2022-09-04,Basic
C21438,Yoga Nugroho,Pria,2002,Bekasi,Jawa Barat,2022-01-12,Gold
C21439,Dewi Utami,Wanita,1985,Tangerang Selatan,Banten,2022-08-06,Gold
C21440,Sari Kusuma,Wanita,1980,Yogyakarta,DI Yogyakarta,2024-02-16,Basic
C21441,Wahyu Setiawan,Wanita,1978,Tangerang Selatan,Banten,2024-03-04,Silver
C21442,Budi Saputra,Wanita,1987,Surabaya,Jawa Timur,2023-12-08,Basic
C21443,Nurul Wijaya,Pria,1998,Jakarta Barat,DKI Jakarta,2022-12-14,Basic
C21444,Reza Firmansyah,Pria,1987,Medan,Sumatera Utara,2023-12-22,Basic
C21445,Anisa Utami,Wanita,2001,Jakarta Selatan,DKI Jakarta,2023-02-02,
C21446,Bayu Ramadhan,Wanita,1973,Bandung,Jawa Barat,2023-02-08,Basic
C21447,Reza Saputra,Wanita,1982,Tangerang,Banten,2022-03-13,Basic
C21448,Siti Pratama,Pria,1973,Medan,Sumatera Utara,2023-08-22,Gold
C21449,Fitri Permana,Wanita,1972,Jaktim,DKI Jakarta,2023-04-21,Basic
C21450,Yoga Nugroho,Pria,1987,Surabaya,Jawa Timur,2022-11-11,Silver
C21451,Hendra Santoso,Wanita,1984,Tangerang Selatan,Banten,2024-02-05,Basic
C21452,Rizky Halim,Wanita,1994,Depok,Jawa Barat,2023-10-26,Basic
C21453,Intan Utami,Pria,1995,Makassar,Sulawesi Selatan,2022-02-27,Silver
C21454,Nurul Kusuma,Wanita,1979,TANGSEL,Banten,2022-11-07,Basic
C21455,Arif Halim,Pria,1977,Jakarta Barat,DKI Jakarta,2023-07-06,Basic
C21456,Fitri Halim,Pria,1976,Denpasar,Bali,2022-12-17,Basic
C21457,Intan Wijaya,Pria,1985,Jogjakarta,DI Yogyakarta,2023-11-01,Basic
C21458,Fajar Nugroho,Pria,1976,Jakarta Timur,DKI Jakarta,2024-08-05,Basic
C21459,Yoga Ramadhan,Pria,2001,Palembang,Sumatera Selatan,2024-06-26,Basic
C21460,Putri Rahayu,Pria,1988,Tangerang Selatan,Banten,2024-03-15,Basic
C21461,Ayu Kusuma,Pria,1998,Makassar,Sulawesi Selatan,2022-02-27,Basic
C21462,Maya Saputra,Pria,1980,Jakarta Selatan,DKI Jakarta,2022-08-14,Basic
C21463,Putri Setiawan,Pria,2002,Depok,Jawa Barat,2023-02-12,Silver
C21464,Dimas Hidayat,Pria,1977,Makassar,Sulawesi Selatan,2022-04-13,Basic
C21465,Dimas Saputra,Wanita,1973,Bandung,Jawa Barat,2022-01-03,Silver
C21466,Budi Permana,Pria,1995,JAKARTA BARAT,DKI Jakarta,2022-04-24,Basic
C21467,Galih Kusuma,Pria,1974,Depok,Jawa Barat,2022-05-15,Basic
C21468,Rani Saputra,,1990,Tangerang,Banten,2024-02-23,Gold
C21469,Dimas Kusuma,Wanita,1975,Bekasi,Jawa Barat,2023-08-15,
C21470,Budi Setiawan,Wanita,1989,JAKARTA SELATAN,DKI Jakarta,2022-09-15,Silver
C21471,Intan Nugroho,Pria,1983,Tangerang Selatan,Banten,2022-10-12,Basic
C21472,Sari Santoso,Pria,1977,Bekasi,Jawa Barat,2024-05-19,Gold
C21473,Dimas Hidayat,Pria,1986,Tangerang Selatan,Banten,2023-01-05,Basic
C21474,Agus Pratama,Pria,1993,Bekasi,Jawa Barat,2022-06-10,Basic
C21475,Rizky Ramadhan,Wanita,1983,Jakarta Barat,DKI Jakarta,2024-04-11,Silver
C21476,Andi Wijaya,Wanita,1986,Jaktim,DKI Jakarta,2022-09-06,Basic
C21477,Yoga Utami,Pria,1984,Semarang,Jawa Tengah,2023-10-22,Basic
C21478,Galih Santoso,Wanita,1996,Surabaya,Jawa Timur,2022-09-11,Basic
C21479,Anisa Saputra,Wanita,1985,Jogjakarta,DI Yogyakarta,2023-09-23,Silver
C21480,Lestari Halim,Wanita,1999,Balikpapan,Kalimantan Timur,2022-02-18,Basic
C21481,Arif Firmansyah,Wanita,1970,Semarang,Jawa Tengah,2022-01-26,Silver
C21482,Citra Nugroho,Pria,1982,Tangerang Selatan,Banten,2023-11-04,Basic
C21483,Galih Nugroho,Pria,1987,Jakarta Selatan,DKI Jakarta,2023-08-10,Basic
C21484,Fajar Nugroho,Pria,1999,Jogja,DI Yogyakarta,2024-01-05,Basic
C21485,Andi Ramadhan,Pria,1971,Medan,Sumatera Utara,2022-12-02,Basic
C21486,Anisa Setiawan,Wanita,1995,jakarta selatan,DKI Jakarta,2024-06-18,Gold
C21487,Bayu Pratama,,2002,Tangerang Selatan,Banten,2023-02-07,Silver
C21488,Fitri Halim,Wanita,1983,Bekasi,Jawa Barat,2022-01-07,Basic
C21489,Vina Kusuma,Wanita,1977,Surabaya ,Jawa Timur,2023-09-23,Silver
C21490,Andi Santoso,Wanita,1971,Bogor,Jawa Barat,2023-09-28,Basic
C21491,Intan Pratama,Wanita,1991,JAKARTA SELATAN,DKI Jakarta,2022-09-25,Silver
C21492,Galih Pratama,Pria,1983,Surabaya,Jawa Timur,2023-08-31,Basic
C21493,Reza Setiawan,,1979,Jakarta Selatan,DKI Jakarta,2023-01-25,Basic
C21494,Teguh Santoso,Wanita,1999,Jakarta Selatan,DKI Jakarta,2022-06-16,Basic
C21495,Yoga Nugroho,Wanita,2000,Bekasi,Jawa Barat,2022-01-03,Basic
C21496,Dewi Rahayu,Pria,1999,Jakarta Selatan,DKI Jakarta,2024-06-24,Basic
C21497,Fajar Pratama,Wanita,1974,Jaktim,DKI Jakarta,2023-04-20,Basic
C21498,Bayu Firmansyah,Pria,1999,Tangerang,Banten,2022-08-28,Gold
C21499,Sari Nugroho,Pria,1982,Surabaya,Jawa Timur,2024-05-28,
C21500,Galih Utami,Pria,1981,Balikpapan,Kalimantan Timur,2024-01-14,Gold
C21501,Putri Santoso,Wanita,1973,Jakarta Barat,DKI Jakarta,2023-08-30,Silver
C21502,Rani Nugroho,Wanita,1986,Bogor,Jawa Barat,2022-11-05,Basic
C21503,Anisa Halim,Pria,2002,Tangerang,Banten,2024-02-13,Basic
C21504,Teguh Utami,Pria,1975,Jakarta Barat,DKI Jakarta,2024-08-27,Basic
C21505,Putri Santoso,Wanita,1984,Malang,Jawa Timur,2022-05-01,Basic
C21506,Ayu Permana,Wanita,2002,Palembang,Sumatera Selatan,2022-02-12,
C21507,Hendra Setiawan,Wanita,2002,Bekasi,Jawa Barat,2023-04-03,Basic
C21508,Bayu Permana,Wanita,1990,Denpasar,Bali,2023-02-17,Basic
C21509,Putri Wijaya,Pria,1982,Yogyakarta,DI Yogyakarta,2022-10-12,Basic
C21510,Bayu Setiawan,Pria,1993,Balikpapan,Kalimantan Timur,2023-08-11,Gold
C21511,Vina Santoso,Pria,1984,Bandung,Jawa Barat,2022-11-03,Basic
C21512,Siti Pratama,Wanita,1991,Jakarta Barat,DKI Jakarta,2022-08-25,Silver
C21513,Budi Wijaya,Wanita,1970,Jakarta Barat,DKI Jakarta,2022-03-14,Silver
C21514,Arif Pratama,Pria,2003,Denpasar,Bali,2023-12-17,Basic
C21515,Nurul Ramadhan,Wanita,1972,Jogjakarta,DI Yogyakarta,2023-02-01,Basic
C21516,Siti Wijaya,Pria,1987,Bogor,Jawa Barat,2023-03-01,Basic
C21517,Iqbal Setiawan,Wanita,1971,Semarang,Jawa Tengah,2024-09-05,Basic
C21518,Anisa Hidayat,Pria,1972,TANGSEL,Banten,2024-01-05,Basic
C21519,Rizky Rahayu,Wanita,1998,Tangerang,Banten,2022-04-02,Silver
C21520,Ayu Wijaya,Pria,1976,Jakarta Timur,DKI Jakarta,2024-04-06,Basic
C21521,Dimas Pratama,Wanita,1977,Jaktim,DKI Jakarta,2022-09-06,Basic
C21522,Rani Utami,Wanita,1986,Balikpapan,Kalimantan Timur,2023-11-16,Basic
C21523,Nurul Wijaya,Pria,1972,SBY,Jawa Timur,2022-05-24,Silver
C21524,Galih Santoso,Wanita,1991,Denpasar,Bali,2024-05-29,Basic
C21525,Rani Saputra,Wanita,1972,Tangerang,Banten,2023-09-03,Silver
C21526,Iqbal Hidayat,Pria,1983,Jakarta Selatan,DKI Jakarta,2024-02-06,Silver
C21527,Iqbal Permana,Wanita,1980,Bekasi,Jawa Barat,2023-10-07,Basic
C21528,Fajar Ramadhan,Pria,1992,JAKARTA SELATAN,DKI Jakarta,2022-06-25,Basic
C21529,Dimas Pratama,Pria,1986,Semarang,Jawa Tengah,2023-07-21,Basic
C21530,Dewi Halim,Wanita,1988,Denpasar,Bali,2022-04-25,Basic
C21531,Citra Setiawan,Wanita,2002,Depok,Jawa Barat,2024-04-07,Basic
C21532,Wahyu Setiawan,Wanita,1999,Jakarta Timur,DKI Jakarta,2022-02-28,Basic
C21533,Teguh Hidayat,Wanita,1994,Jakarta Barat,DKI Jakarta,2022-12-25,Basic
C21534,Wahyu Setiawan,Wanita,1977,Bogor,Jawa Barat,2022-02-11,Basic
C21535,Fitri Firmansyah,,1998,Surabaya,Jawa Timur,2022-12-23,Silver
C21536,Bayu Nugroho,Pria,1974,Bandung,Jawa Barat,2023-07-13,Basic
C21537,Andi Setiawan,Wanita,2000,Jakarta Timur,DKI Jakarta,2023-03-26,Basic
C21538,Rizky Halim,Pria,2003,Jakbar,DKI Jakarta,2023-06-29,Silver
C21539,Dimas Hidayat,Pria,1991,Surabaya,Jawa Timur,2022-01-16,Gold
C21540,Andi Pratama,Pria,1981,JAKARTA BARAT,DKI Jakarta,2022-07-30,Basic
C21541,Anisa Kusuma,Pria,1995,tangerang selatan,Banten,2022-06-26,Basic
C21542,Dimas Wijaya,Pria,1999,jakarta selatan,DKI Jakarta,2024-06-21,Silver
C21543,Citra Utami,Wanita,1987,Tangerang Selatan,Banten,2024-04-23,Basic
C21544,Sari Nugroho,Wanita,1999,Denpasar,Bali,2024-07-23,Basic
C21545,Ayu Anggraini,Wanita,1974,Tangerang,Banten,2022-10-18,Gold
C21546,Fitri Anggraini,Pria,1990,Jakarta Timur,DKI Jakarta,2022-07-07,Silver
C21547,Vina Halim,Pria,1974,Yogyakarta,DI Yogyakarta,2022-11-13,Silver
C21548,Lestari Santoso,Wanita,1970,Surabaya,Jawa Timur,2023-04-01,Silver
C21549,Andi Nugroho,Wanita,1970,Semarang,Jawa Tengah,2023-02-19,Basic
C21550,Reza Kusuma,Wanita,1976,Yogyakarta,DI Yogyakarta,2023-03-14,Basic
C21551,Andi Saputra,Pria,1972,Yogyakarta,DI Yogyakarta,2024-01-26,Silver
C21552,Hendra Wijaya,Wanita,2002,Semarang,Jawa Tengah,2024-03-24,Basic
C21553,Dimas Rahayu,Pria,1977,Jakarta Barat,DKI Jakarta,2023-06-22,Silver
C21554,Anisa Firmansyah,Wanita,1979,Yogyakarta,DI Yogyakarta,2022-02-19,Basic
C21555,Vina Nugroho,Pria,1990,Tangerang,Banten,2022-01-21,Basic
C21556,Reza Utami,Pria,1979,Makassar,Sulawesi Selatan,2024-05-27,Basic
C21557,Nadia Saputra,Pria,1976,Bogor,Jawa Barat,2023-01-12,Basic
C21558,Citra Wijaya,Pria,1977,Tangerang Selatan,Banten,2024-04-23,Basic
C21559,Yoga Pratama,Wanita,1999,Palembang,Sumatera Selatan,2023-10-15,Basic
C21560,Iqbal Hidayat,Pria,1995,Surabaya,Jawa Timur,2022-04-22,Silver
C21561,Wahyu Halim,Pria,1981,Bekasi,Jawa Barat,2023-06-07,Basic
C21562,Rani Wijaya,Pria,2001,Jakarta Barat,DKI Jakarta,2023-09-04,
C21563,Nurul Saputra,Pria,1997,Depok,Jawa Barat,2022-10-24,Basic
C21564,Rani Pratama,Wanita,1989,Surabaya,Jawa Timur,2024-01-09,Silver
C21565,Bayu Permana,Pria,1980,Semarang,Jawa Tengah,2022-07-11,Basic
C21566,Fitri Utami,Pria,1981,Depok,Jawa Barat,2023-02-27,Basic
C21567,Dewi Pratama,Pria,1981,Depok,Jawa Barat,2023-05-12,Gold
C21568,Sari Permana,Pria,1971,Yogyakarta,DI Yogyakarta,2023-08-30,Gold
C21569,Reza Permana,Wanita,1983,Surabaya,Jawa Timur,2023-11-28,Silver
C21570,Nurul Santoso,Pria,1992,jakarta selatan,DKI Jakarta,2023-10-15,Basic
C21571,Ayu Setiawan,Wanita,1990,Tangerang,Banten,2022-05-20,Silver
C21572,Citra Halim,Pria,1982,Semarang,Jawa Tengah,2022-03-18,Basic
C21573,Intan Rahayu,Pria,1972,Yogyakarta,DI Yogyakarta,2023-07-27,Silver
C21574,Ayu Nugroho,Pria,1975,Jakarta Selatan,DKI Jakarta,2023-08-04,Basic
C21575,Dimas Kusuma,Wanita,1974,Medan,Sumatera Utara,2023-01-27,Basic
C21576,Andi Santoso,Wanita,1986,Bogor,Jawa Barat,2024-09-11,Silver
C21577,Arif Pratama,Pria,1978,Bandung,Jawa Barat,2022-07-08,Silver
C21578,Bayu Anggraini,Pria,1996,Jakarta Selatan,DKI Jakarta,2022-01-12,Basic
C21579,Bayu Kusuma,Wanita,1985,Malang,Jawa Timur,2023-05-26,Basic
C21580,Lestari Ramadhan,Wanita,1977,Yogyakarta,DI Yogyakarta,2023-08-08,Basic
C21581,Maya Utami,Wanita,1974,Denpasar,Bali,2022-04-21,Basic
C21582,Dewi Setiawan,Pria,1980,Jaktim,DKI Jakarta,2023-09-16,Basic
C21583,Rani Saputra,Pria,1974,Makassar,Sulawesi Selatan,2022-12-21,
C21584,Wahyu Pratama,Wanita,1990,Bekasi,Jawa Barat,2023-06-11,Basic
C21585,Vina Utami,Pria,1971,Bekasi,Jawa Barat,2024-07-24,Basic
C21586,Bayu Firmansyah,Wanita,1988,Malang,Jawa Timur,2022-05-13,Silver
C21587,Fajar Santoso,,2001,Yogyakarta,DI Yogyakarta,2024-08-12,Basic
C21588,Yoga Santoso,Wanita,1977,Tangerang Selatan,Banten,2024-03-15,Silver
C21589,Agus Ramadhan,Pria,1999,Medan,Sumatera Utara,2023-12-10,Basic
C21590,Sari Nugroho,Pria,1982,Palembang,Sumatera Selatan,2023-07-22,Silver
C21591,Fitri Wijaya,,1984,SBY,Jawa Timur,2024-05-13,Basic
C21592,Arif Firmansyah,Wanita,1974,Semarang,Jawa Tengah,2024-09-02,Basic
C21593,Ayu Nugroho,Pria,1970,Jakarta Selatan,DKI Jakarta,2022-06-18,Gold
C21594,Vina Nugroho,Wanita,1983,Bogor,Jawa Barat,2024-08-03,Gold
C21595,Andi Firmansyah,,1985,Jakarta Barat,DKI Jakarta,2023-02-25,Basic
C21596,Putri Setiawan,Wanita,2000,Makassar,Sulawesi Selatan,2023-10-10,Basic
C21597,Putri Setiawan,Pria,1981,Semarang,Jawa Tengah,2022-08-24,Basic
C21598,Hendra Pratama,Pria,1986,Bandung,Jawa Barat,2024-09-02,Gold
C21599,Intan Permana,Wanita,1986,Makassar,Sulawesi Selatan,2024-09-24,Silver
C21600,Agus Anggraini,Wanita,1971,Malang,Jawa Timur,2023-02-13,Silver
C21601,Maya Anggraini,Wanita,2002,Depok,Jawa Barat,2022-08-19,Basic
C21602,Rizky Firmansyah,Wanita,1997,jakarta timur,DKI Jakarta,2023-04-15,
C21603,Rani Pratama,Wanita,1991,Depok,Jawa Barat,2022-09-05,Basic
C21604,Sari Halim,Pria,1987,Denpasar,Bali,2022-05-21,Basic
C21605,Andi Pratama,Wanita,1997,Jakarta Barat,DKI Jakarta,2022-10-09,Basic
C21606,Vina Santoso,Wanita,1987,Jakarta Selatan,DKI Jakarta,2024-07-04,Silver
C21607,Maya Rahayu,Wanita,1982,Medan,Sumatera Utara,2024-05-12,Basic
C21608,Siti Nugroho,Wanita,1979,Jakarta Timur,DKI Jakarta,2022-03-08,
C21609,Putri Utami,Pria,1983,Jakarta Timur,DKI Jakarta,2024-04-17,Basic
C21610,Iqbal Ramadhan,Pria,1977,Bekasi,Jawa Barat,2024-04-02,Basic
C21611,Sari Nugroho,Pria,1970,Palembang,Sumatera Selatan,2022-11-04,Silver
C21612,Putri Hidayat,Wanita,1977,Jogja,DI Yogyakarta,2024-07-03,Basic
C21613,Maya Wijaya,Wanita,2000,Jakarta Timur,DKI Jakarta,2023-08-19,Basic
C21614,Maya Saputra,Pria,1975,Palembang,Sumatera Selatan,2022-04-23,Basic
C21615,Vina Nugroho,Pria,1985,Depok,Jawa Barat,2023-08-19,Silver
C21616,Dimas Wijaya,Pria,1989,Semarang,Jawa Tengah,2022-06-11,Basic
C21617,Hendra Firmansyah,Pria,1973,Bogor,Jawa Barat,2022-12-08,Gold
C21618,Rani Permana,Wanita,1992,Palembang,Sumatera Selatan,2023-09-24,Gold
C21619,Reza Nugroho,Wanita,1974,Bandung,Jawa Barat,2023-07-23,Silver
C21620,Siti Permana,Wanita,1984,Palembang,Sumatera Selatan,2023-12-03,Basic
C21621,Intan Utami,Wanita,1973,Medan,Sumatera Utara,2024-06-29,Basic
C21622,Hendra Hidayat,Wanita,1996,jakarta barat,DKI Jakarta,2022-04-11,Silver
C21623,Nurul Pratama,Wanita,1993,jakarta selatan,DKI Jakarta,2023-07-26,Basic
C21624,Hendra Ramadhan,Pria,1997,Tangerang Selatan,Banten,2024-03-14,Basic
C21625,Arif Hidayat,Wanita,1997,Makassar,Sulawesi Selatan,2023-09-18,Basic
C21626,Rani Halim,Wanita,1985,Jakarta Timur,DKI Jakarta,2023-11-24,Gold
C21627,Yoga Nugroho,Wanita,1970,Medan,Sumatera Utara,2022-11-21,Basic
C21628,Putri Utami,Pria,1998,Bekasi,Jawa Barat,2024-09-02,Basic
C21629,Intan Santoso,Pria,1980,Semarang,Jawa Tengah,2024-03-27,Basic
C21630,Iqbal Hidayat,Pria,2003,Bekasi,Jawa Barat,2023-04-12,Basic
C21631,Galih Nugroho,Pria,2002,jakarta barat,DKI Jakarta,2024-03-11,Basic
C21632,Nurul Wijaya,Wanita,2001,Makassar,Sulawesi Selatan,2022-10-10,Basic
C21633,Iqbal Saputra,Wanita,2003,BANDUNG,Jawa Barat,2024-04-17,Basic
C21634,Dimas Santoso,Wanita,1971,Depok,Jawa Barat,2022-12-17,Basic
C21635,Fitri Santoso,Pria,1975,Surabaya,Jawa Timur,2022-10-04,Silver
C21636,Sari Setiawan,Pria,1975,Bekasi,Jawa Barat,2022-03-20,Basic
C21637,Siti Halim,Pria,1980,Denpasar,Bali,2023-09-01,Basic
C21638,Andi Saputra,Wanita,1988,Jakarta Barat,DKI Jakarta,2023-12-17,
C21639,Dimas Ramadhan,Wanita,1972,Semarang,Jawa Tengah,2022-10-11,Basic
C21640,Galih Santoso,Pria,1978,Depok,Jawa Barat,2023-08-07,Basic
C21641,Nadia Santoso,Wanita,1974,Bogor,Jawa Barat,2022-06-11,Basic
C21642,Hendra Pratama,Wanita,1999,Tangerang,Banten,2022-07-28,Silver
C21643,Nurul Rahayu,Wanita,2002,surabaya,Jawa Timur,2024-04-23,Basic
C21644,Siti Rahayu,Pria,1989,Semarang,Jawa Tengah,2022-04-20,
C21645,Dewi Halim,Pria,1970,Bogor,Jawa Barat,2023-04-01,Gold
C21646,Putri Permana,Wanita,1983,Bekasi,Jawa Barat,2024-02-17,Silver
C21647,Reza Halim,Pria,1972,Jakarta Barat,DKI Jakarta,2023-08-24,Basic
C21648,Budi Permana,,1981,Jakarta Timur,DKI Jakarta,2024-06-28,Basic
C21649,Iqbal Nugroho,Wanita,1971,Depok,Jawa Barat,2022-03-10,Silver
C21650,Rizky Halim,Wanita,1990,Tangsel,Banten,2023-12-29,Basic
C21651,Dewi Nugroho,Wanita,1992,Depok,Jawa Barat,2023-07-22,Basic
C21652,Lestari Setiawan,Pria,1997,Jakarta Timur,DKI Jakarta,2023-04-18,Basic
C21653,Budi Setiawan,Wanita,1990,BANDUNG,Jawa Barat,2024-02-07,Basic
C21654,Intan Kusuma,Pria,1990,Bandung,Jawa Barat,2022-08-24,Basic
C21655,Vina Wijaya,Pria,1985,Jakarta Timur,DKI Jakarta,2023-07-03,Basic
C21656,Maya Pratama,Wanita,1997,Bogor,Jawa Barat,2024-08-19,
C21657,Siti Santoso,Pria,1993,jakarta barat,DKI Jakarta,2022-08-13,Basic
C21658,Fajar Nugroho,Pria,1987,Tangerang,Banten,2022-11-03,Silver
C21659,Maya Setiawan,,1990,Malang,Jawa Timur,2024-02-01,Gold
C21660,Fitri Rahayu,Wanita,1985,TANGSEL,Banten,2024-01-25,Gold
C21661,Anisa Saputra,Pria,1994,Jakarta Selatan,DKI Jakarta,2024-02-19,Silver
C21662,Arif Santoso,Wanita,1999,Medan,Sumatera Utara,2024-01-20,Basic
C21663,Dewi Kusuma,Wanita,1999,Jogjakarta,DI Yogyakarta,2024-06-03,Gold
C21664,Agus Firmansyah,Wanita,1999,Bekasi,Jawa Barat,2024-02-28,Basic
C21665,Intan Kusuma,Pria,1979,surabaya,Jawa Timur,2022-06-15,Gold
C21666,Andi Firmansyah,Pria,1980,Jakarta Barat,DKI Jakarta,2023-09-20,Basic
C21667,Iqbal Rahayu,,2001,Bandung,Jawa Barat,2024-03-09,Silver
C21668,Dimas Nugroho,Wanita,1974,Jakarta Selatan,DKI Jakarta,2023-10-06,Basic
C21669,Iqbal Firmansyah,Wanita,1974,Jaksel,DKI Jakarta,2024-09-07,Basic
C21670,Lestari Rahayu,Wanita,1970,Jakarta Selatan,DKI Jakarta,2022-01-13,Gold
C21671,Fajar Saputra,Pria,1985,Bekasi,Jawa Barat,2023-11-28,Basic
C21672,Yoga Anggraini,Wanita,1976,Depok,Jawa Barat,2023-03-13,Basic
C21673,Wahyu Wijaya,Wanita,1999,Bekasi,Jawa Barat,2023-10-30,Basic
C21674,Teguh Halim,Wanita,1978,Depok,Jawa Barat,2024-05-04,
C21675,Sari Utami,Wanita,1984,jakarta barat,DKI Jakarta,2024-05-04,Basic
C21676,Dimas Halim,Wanita,1989,TANGSEL,Banten,2022-05-03,Gold
C21677,Wahyu Kusuma,Wanita,1990,Surabaya,Jawa Timur,2023-05-27,Gold
C21678,Dewi Nugroho,Wanita,1990,tangerang selatan,Banten,2024-01-25,Silver
C21679,Vina Firmansyah,Pria,2002,Surabaya,Jawa Timur,2022-12-20,Basic
C21680,Maya Wijaya,Pria,1970,Jogjakarta,DI Yogyakarta,2023-11-02,Basic
C21681,Wahyu Utami,Wanita,1987,Depok,Jawa Barat,2022-09-23,Gold
C21682,Hendra Setiawan,Wanita,1975,Jakarta Timur,DKI Jakarta,2023-05-15,Basic
C21683,Rizky Halim,Wanita,1987,Jakarta Barat,DKI Jakarta,2023-11-29,Basic
C21684,Sari Rahayu,Pria,1999,Bogor,Jawa Barat,2023-04-18,Silver
C21685,Rizky Hidayat,Wanita,2002,Jakarta Selatan,DKI Jakarta,2024-08-01,Basic
C21686,Citra Setiawan,Wanita,2003,Medan,Sumatera Utara,2022-05-23,Basic
C21687,Yoga Nugroho,Wanita,1991,Balikpapan,Kalimantan Timur,2022-10-29,Basic
C21688,Arif Ramadhan,Wanita,1993,Jakarta Barat,DKI Jakarta,2023-02-06,
C21689,Andi Pratama,Wanita,1980, Bandung,Jawa Barat,2022-01-03,Basic
C21690,Dimas Saputra,Pria,1985,Bekasi,Jawa Barat,2023-04-02,Basic
C21691,Citra Santoso,Wanita,1974,Malang,Jawa Timur,2022-07-19,Gold
C21692,Ayu Nugroho,Pria,1982,Semarang,Jawa Tengah,2023-01-10,Basic
C21693,Reza Setiawan,Wanita,1975,Semarang,Jawa Tengah,2024-01-19,Basic
C21694,Intan Nugroho,Wanita,2000,Makassar,Sulawesi Selatan,2023-07-19,Basic
C21695,Teguh Santoso,Wanita,1995,Balikpapan,Kalimantan Timur,2024-04-04,Basic
C21696,Putri Ramadhan,Pria,2000,Semarang,Jawa Tengah,2024-09-04,Basic
C21697,Wahyu Hidayat,Wanita,1997,Tangerang Selatan,Banten,2022-03-21,Silver
C21698,Intan Anggraini,Wanita,1979,Tangerang,Banten,2022-08-31,Basic
C21699,Rizky Pratama,Wanita,1971,Bandung,Jawa Barat,2022-10-03,Basic
C21700,Intan Hidayat,Pria,1974,surabaya,Jawa Timur,2024-08-11,Silver
C21701,Nadia Kusuma,Wanita,1982,Malang,Jawa Timur,2023-02-27,Silver
C21702,Bayu Santoso,Wanita,1986,Tangerang Selatan,Banten,2023-01-09,Silver
C21703,Dimas Firmansyah,Wanita,2001,Tangerang Selatan,Banten,2022-09-25,
C21704,Maya Saputra,Wanita,1995,Jakarta Barat,DKI Jakarta,2024-02-13,Basic
C21705,Yoga Saputra,Wanita,1980,Denpasar,Bali,2022-08-05,Silver
C21706,Yoga Wijaya,Pria,1972,Medan,Sumatera Utara,2023-09-28,Basic
C21707,Intan Santoso,Wanita,1983,Balikpapan,Kalimantan Timur,2024-05-13,Basic
C21708,Citra Santoso,Wanita,1978,Bekasi,Jawa Barat,2022-07-13,Basic
C21709,Galih Rahayu,Wanita,1981,Jakarta Timur,DKI Jakarta,2023-09-12,Basic
C21710,Putri Ramadhan,,1990,Medan,Sumatera Utara,2022-08-23,Basic
